track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,duration_mins,genre
7tXCV0UwFwBxqum6i25you,Coño,3ADyFy1orEwODaiHmRRMQp,Puri,4Wd8Pb7i1RlfqhEBe6FqqA,137595,2017-12-08,63,0.847,0.573,0,-6.032,1,0.253,0.007390000000000001,0.0149,0.0845,0.332,99.919,7tXCV0UwFwBxqum6i25you,7tXCV0UwFwBxqum6i25you,2.29325,TIKTOK PHILIPPINES
7tXCV0UwFwBxqum6i25you,Coño,3ADyFy1orEwODaiHmRRMQp,Puri,4Wd8Pb7i1RlfqhEBe6FqqA,137595,2017-12-08,63,0.847,0.573,0,-6.032,1,0.253,0.007390000000000001,0.0149,0.0845,0.332,99.919,7tXCV0UwFwBxqum6i25you,7tXCV0UwFwBxqum6i25you,2.29325,TIKTOK PHILIPPINES
6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,6VkTR76jTbFqzZ7xiuvaBs,238859,2020-03-06,57,0.7020000000000001,0.49,1,-6.827999999999999,1,0.213,0.0618,0.0,0.076,0.59,103.021,6r7sdXUiKjgEx3I8GQRpSq,6r7sdXUiKjgEx3I8GQRpSq,3.9809833333333335,TIKTOK PHILIPPINES
6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,6VkTR76jTbFqzZ7xiuvaBs,238859,2020-03-06,57,0.7020000000000001,0.49,1,-6.827999999999999,1,0.213,0.0618,0.0,0.076,0.59,103.021,6r7sdXUiKjgEx3I8GQRpSq,6r7sdXUiKjgEx3I8GQRpSq,3.9809833333333335,TIKTOK PHILIPPINES
13pv5UWJttg8NNplCaaOYh,Binibini,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5vBydjf2nb8fTPij4rYb2D,137717,2020-03-18,57,0.851,0.35200000000000004,0,-12.376,0,0.0749,0.737,0.0,0.121,0.536,115.02799999999999,13pv5UWJttg8NNplCaaOYh,13pv5UWJttg8NNplCaaOYh,2.2952833333333333,TIKTOK PHILIPPINES
1DtErFZ8cHNGUYg7IBjnqG,Dyosa,3Lm6KZ2WWaRdUNneczEhp5,Yumi Lacsamana,0QADbjA1wCp0rJ1z5tPYqC,217973,2014-03-26,44,0.698,0.877,8,-2.7539999999999996,1,0.0307,0.0183,0.0357,0.129,0.639,127.976,1DtErFZ8cHNGUYg7IBjnqG,1DtErFZ8cHNGUYg7IBjnqG,3.6328833333333335,TIKTOK PHILIPPINES
1LBxSfZcVcePwIKZyHoqHX,You Know I'll Go Get,2HZTsImBFR0wFuOHTxH3Wl,Rizky Ayuba,6Efrxh6Fz7NbOr3lSOJBAu,160338,2020-02-09,50,0.831,0.992,4,-3.258,0,0.0431,0.00268,0.731,0.124,0.966,132.0,1LBxSfZcVcePwIKZyHoqHX,1LBxSfZcVcePwIKZyHoqHX,2.6723,TIKTOK PHILIPPINES
3hWfKBt3n7j1xqIy6LA5ve,Astronomia,0daugAjUgbJSqdlyYNwIbT,Vicetone,2GgIFRPmPzyqajQKFABMFL,198095,2016-09-16,73,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.09299999999999,3hWfKBt3n7j1xqIy6LA5ve,3hWfKBt3n7j1xqIy6LA5ve,3.3015833333333333,TIKTOK PHILIPPINES
47CK1SBOe7VR65GEmZmPjk,Laxed - Siren Beat,56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,6ZWrv0A5tFyBxKCxDVIDTy,202189,2020-04-24,1,0.7390000000000001,0.529,0,-8.741,0,0.0891,0.0113,0.693,0.33399999999999996,0.91,150.004,47CK1SBOe7VR65GEmZmPjk,47CK1SBOe7VR65GEmZmPjk,3.3698166666666665,TIKTOK PHILIPPINES
51rPRW8NjxZoWPPjnRGzHw,Tadow,3ycxRkcZ67ALN3GQJ57Vig,Masego,2wqG59dVVQlJaxoO7N0LJt,301893,2018-09-07,76,0.7040000000000001,0.48700000000000004,9,-6.407,0,0.0604,0.669,8.640000000000001e-05,0.111,0.313,121.726,51rPRW8NjxZoWPPjnRGzHw,51rPRW8NjxZoWPPjnRGzHw,5.03155,TIKTOK PHILIPPINES
2g2D7eN0NWO1tIDDNHCTgn,The Bottle Beat,6CTStccOisUTgXVrtCIANm,Ricky Desktop,1tl4GzcPWL44Av4g9IVjyv,138000,2020-06-02,34,0.78,0.13,5,-11.329,0,0.20199999999999999,0.331,0.0502,0.0802,0.355,140.001,2g2D7eN0NWO1tIDDNHCTgn,2g2D7eN0NWO1tIDDNHCTgn,2.3,TIKTOK PHILIPPINES
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,3mMWlBGocBwsS1Q0o9wvlc,158571,2019-01-06,82,0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,2.64285,TIKTOK PHILIPPINES
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,3mMWlBGocBwsS1Q0o9wvlc,158571,2019-01-06,82,0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,2.64285,TIKTOK PHILIPPINES
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,3mMWlBGocBwsS1Q0o9wvlc,158571,2019-01-06,82,0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,2.64285,TIKTOK PHILIPPINES
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,3mMWlBGocBwsS1Q0o9wvlc,158571,2019-01-06,82,0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,2.64285,TIKTOK PHILIPPINES
4areFtLMjGt4GmO4IAbGo0,Opaul,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1NVKzLWcSGbCaWS6tOn66Q,140487,2018-04-26,62,0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,4areFtLMjGt4GmO4IAbGo0,4areFtLMjGt4GmO4IAbGo0,2.34145,TIKTOK PHILIPPINES
4areFtLMjGt4GmO4IAbGo0,Opaul,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1NVKzLWcSGbCaWS6tOn66Q,140487,2018-04-26,62,0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,4areFtLMjGt4GmO4IAbGo0,4areFtLMjGt4GmO4IAbGo0,2.34145,TIKTOK PHILIPPINES
4areFtLMjGt4GmO4IAbGo0,Opaul,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1NVKzLWcSGbCaWS6tOn66Q,140487,2018-04-26,62,0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,4areFtLMjGt4GmO4IAbGo0,4areFtLMjGt4GmO4IAbGo0,2.34145,TIKTOK PHILIPPINES
4areFtLMjGt4GmO4IAbGo0,Opaul,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1NVKzLWcSGbCaWS6tOn66Q,140487,2018-04-26,62,0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,4areFtLMjGt4GmO4IAbGo0,4areFtLMjGt4GmO4IAbGo0,2.34145,TIKTOK PHILIPPINES
3Nhfs2Cx7z2JWHetYkzSfO,My Heart Went Oops,4DMkrFIqGXLycc4YLYTn1i,Tiagz,0oKISnfxEPQQ7gk3PnMOmV,128925,2020-01-29,0,0.9620000000000001,0.41200000000000003,1,-11.288,1,0.608,0.12,0.0,0.0904,0.506,121.037,3Nhfs2Cx7z2JWHetYkzSfO,3Nhfs2Cx7z2JWHetYkzSfO,2.14875,TIKTOK PHILIPPINES
3Nhfs2Cx7z2JWHetYkzSfO,My Heart Went Oops,4DMkrFIqGXLycc4YLYTn1i,Tiagz,0oKISnfxEPQQ7gk3PnMOmV,128925,2020-01-29,0,0.9620000000000001,0.41200000000000003,1,-11.288,1,0.608,0.12,0.0,0.0904,0.506,121.037,3Nhfs2Cx7z2JWHetYkzSfO,3Nhfs2Cx7z2JWHetYkzSfO,2.14875,TIKTOK PHILIPPINES
4a8L2yteqOLeao0J21Gd2g,Aku Suka Body Mama Muda,18d60O7A2Kq1WnqXeg3DPJ,Joni Remix,25OcU2NElxszXpNB1fWRiy,360724,2020-05-24,38,0.823,0.8640000000000001,5,-1.575,1,0.0472,0.16,0.447,0.27699999999999997,0.728,109.94,4a8L2yteqOLeao0J21Gd2g,4a8L2yteqOLeao0J21Gd2g,6.012066666666667,TIKTOK PHILIPPINES
5wp2luFqkrtNuL8PxAI4d8,Bad Liar,6uF1M5ybqga38LSg10RTzZ,DJ Sephora,5hbdT9nFMFhsxENzY2xE9C,338593,2020-02-16,33,0.873,0.988,4,-2.951,0,0.0434,0.2,0.064,0.166,0.9620000000000001,131.986,5wp2luFqkrtNuL8PxAI4d8,5wp2luFqkrtNuL8PxAI4d8,5.6432166666666665,TIKTOK PHILIPPINES
2J6hyfM0x5imlV7lMHwpX2,All Night,6uF1M5ybqga38LSg10RTzZ,DJ Sephora,3KfKCXLKWY609Cln5vWnem,255837,2020-01-31,39,0.8370000000000001,0.907,8,-4.614,1,0.036000000000000004,0.0204,0.00733,0.34600000000000003,0.9470000000000001,130.009,2J6hyfM0x5imlV7lMHwpX2,2J6hyfM0x5imlV7lMHwpX2,4.26395,TIKTOK PHILIPPINES
06agGBuAaolKYrIwPyvSVU,The Boat Beat,6CTStccOisUTgXVrtCIANm,Ricky Desktop,2rCJ1ZxECIJwyTcPpAtxhx,66885,2020-05-12,55,0.812,0.26899999999999996,3,-10.649000000000001,1,0.0532,0.684,0.845,0.355,0.586,122.03,06agGBuAaolKYrIwPyvSVU,06agGBuAaolKYrIwPyvSVU,1.11475,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,0ix3XtPV1LwmZADsprKxcp,183290,2019-10-31,85,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,3.0548333333333333,TIKTOK PHILIPPINES
0ZeGfEAL5Rl4pd5LZBGuEK,Maria,7bmYpVgQub656uNTu6qGNQ,Hwa Sa,5YYY7QCkq3pSw4Hoc1m0D3,199026,2020-06-29,75,0.6579999999999999,0.7490000000000001,9,-2.967,0,0.0634,0.23800000000000002,2.03e-06,0.272,0.442,128.909,0ZeGfEAL5Rl4pd5LZBGuEK,0ZeGfEAL5Rl4pd5LZBGuEK,3.3171,TIKTOK PHILIPPINES
3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,0CoiTAUBiO70lic9p9Lboq,235613,2012-10-09,27,0.7809999999999999,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,3AYcyxEACnmE6d96RPubID,3AYcyxEACnmE6d96RPubID,3.9268833333333335,TIKTOK PHILIPPINES
4ja2gzrNh9VNigzoXfmbwD,Mariposa,0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,0vpGo2ef7QNOKQHtd7qZeh,210000,2019-08-28,78,0.6759999999999999,0.525,9,-5.88,1,0.027999999999999997,0.617,0.0,0.35600000000000004,0.42100000000000004,112.01100000000001,4ja2gzrNh9VNigzoXfmbwD,4ja2gzrNh9VNigzoXfmbwD,3.5,TIKTOK PHILIPPINES
5OxveXfvga2t0se21d96Ow,Bored In The House,5LHRHt1k9lMyONurDHEdrp,Tyga,3DcbbT6kdxVOhiYnsWG06A,174933,2020-03-28,60,0.9279999999999999,0.37200000000000005,1,-10.392999999999999,1,0.321,0.0202,9.6e-06,0.0948,0.732,112.458,5OxveXfvga2t0se21d96Ow,5OxveXfvga2t0se21d96Ow,2.91555,TIKTOK PHILIPPINES
5OxveXfvga2t0se21d96Ow,Bored In The House,5LHRHt1k9lMyONurDHEdrp,Tyga,3DcbbT6kdxVOhiYnsWG06A,174933,2020-03-28,60,0.9279999999999999,0.37200000000000005,1,-10.392999999999999,1,0.321,0.0202,9.6e-06,0.0948,0.732,112.458,5OxveXfvga2t0se21d96Ow,5OxveXfvga2t0se21d96Ow,2.91555,TIKTOK PHILIPPINES
0ecC8p17cDNlxHXkuYqeR6,Surrender,2WxjxdeF7GGdcCK276qViY,Natalie Taylor,5vplYu9dji5uOQdLutFfnf,183103,2019-10-29,78,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,0ecC8p17cDNlxHXkuYqeR6,0ecC8p17cDNlxHXkuYqeR6,3.0517166666666666,TIKTOK PHILIPPINES
0ecC8p17cDNlxHXkuYqeR6,Surrender,2WxjxdeF7GGdcCK276qViY,Natalie Taylor,5vplYu9dji5uOQdLutFfnf,183103,2019-10-29,78,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,0ecC8p17cDNlxHXkuYqeR6,0ecC8p17cDNlxHXkuYqeR6,3.0517166666666666,TIKTOK PHILIPPINES
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,77qukKzmdI5BeMBR7WGUrN,Aaron Smith,2J2f6vGACFrRghO1Ki74BE,198053,2014-11-07,80,0.72,0.741,10,-6.529,0,0.0287,0.10099999999999999,1.4099999999999999e-05,0.289,0.35700000000000004,119.896,6WkJ2OK163XXS2oARUC9JM,6WkJ2OK163XXS2oARUC9JM,3.300883333333333,TIKTOK PHILIPPINES
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,3GqSdhWjmMypMwPLtzoFYs,176840,2019-10-09,86,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,2.9473333333333334,TIKTOK PHILIPPINES
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,3GqSdhWjmMypMwPLtzoFYs,176840,2019-10-09,86,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,2.9473333333333334,TIKTOK PHILIPPINES
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,2a1AHCq835BXUcX1aTTWqQ,162546,2020-02-06,80,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.03399999999999,22LAwLoDA5b4AaGSkg6bKW,22LAwLoDA5b4AaGSkg6bKW,2.7091,TIKTOK PHILIPPINES
6NDCcyeeCjjFE37FHIAh0f,Hit It,1OrSb6vu3ybhKsSY50R5HU,Yung Skrrt,0hOvjCl6yc6LJc3mgP1bSd,99076,2019-07-27,47,0.857,0.763,10,-0.856,0,0.133,0.0684,0.134,0.0755,0.93,97.5,6NDCcyeeCjjFE37FHIAh0f,6NDCcyeeCjjFE37FHIAh0f,1.6512666666666667,TIKTOK PHILIPPINES
2reurw2Op0sFSd5iD4wsB6,Bad Day,1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,5ZtqEmMQTZMsWcTgPlYfiV,213426,2007-01-01,35,0.6940000000000001,0.657,9,-3.898,1,0.0314,0.19,0.16399999999999998,0.165,0.33899999999999997,140.032,2reurw2Op0sFSd5iD4wsB6,2reurw2Op0sFSd5iD4wsB6,3.5571,TIKTOK PHILIPPINES
3Dthw8JUverljHpIjjcwcg,Ponteme Despalda,5ypEYwWaSgtjBPCPcredFM,Nfasis,6APCinptNjRVMk6n5KRnic,77049,2020-02-21,46,0.78,0.7659999999999999,0,-7.72,1,0.07,0.0181,0.00172,0.342,0.441,96.01100000000001,3Dthw8JUverljHpIjjcwcg,3Dthw8JUverljHpIjjcwcg,1.28415,TIKTOK PHILIPPINES
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,63,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,3R6Hl2e7hAyCfofRRToKAo,3R6Hl2e7hAyCfofRRToKAo,4.23565,TIKTOK PHILIPPINES
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,63,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,3R6Hl2e7hAyCfofRRToKAo,3R6Hl2e7hAyCfofRRToKAo,4.23565,TIKTOK PHILIPPINES
172zA5Yn0YzayQWvEJuGAm,summertime,5aAe7DHdSJgTpBijaxTUaf,cinnamons,0CvEmNg3fc8Dh6E4ERIPli,251818,2017-08-07,66,0.688,0.7040000000000001,3,-6.315,1,0.0303,0.10400000000000001,0.0,0.0672,0.8490000000000001,131.969,172zA5Yn0YzayQWvEJuGAm,172zA5Yn0YzayQWvEJuGAm,4.1969666666666665,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,2.8888833333333332,TIKTOK PHILIPPINES
7hY1S4SKti3cGz0rGYmT5A,Omae Wa Mou - Tiny Little Adiantum Remix,1IAIRAvJCUc01U0doDVKN9,deadman 死人,1efNY8sTgtbc1daYQgaHQA,113580,2020-02-21,1,0.7390000000000001,0.6409999999999999,0,-12.376,1,0.0538,0.267,0.8029999999999999,0.10300000000000001,0.713,93.007,7hY1S4SKti3cGz0rGYmT5A,7hY1S4SKti3cGz0rGYmT5A,1.893,TIKTOK PHILIPPINES
56y9Vdi0PWuDqjz6RQ2K93,學貓叫,18H66ckLzDLg2Gt9VoqDXI,小潘潘,3mwgrVqPPhpdiuPQ5LeJav,209218,2018-05-23,55,0.8320000000000001,0.84,6,-4.937,1,0.0296,0.19699999999999998,0.000135,0.14300000000000002,0.9259999999999999,115.04,56y9Vdi0PWuDqjz6RQ2K93,56y9Vdi0PWuDqjz6RQ2K93,3.4869666666666665,TIKTOK PHILIPPINES
5P8lyudWE7HQxb4ludLbEm,恋愛サーキュレーション,0NT8fqhPoKJrd038u1Qumz,物語シリーズ,0Wibr4Xn7la0V69fnnujJw,255040,2018-11-02,71,0.8140000000000001,0.785,1,-5.678999999999999,0,0.0396,0.0524,0.0011099999999999999,0.111,0.941,120.009,5P8lyudWE7HQxb4ludLbEm,5P8lyudWE7HQxb4ludLbEm,4.250666666666667,TIKTOK PHILIPPINES
2BkbsVbjIham1QMptphYhK,Kimi No Toriko,5f7DcyMqNPFYloZM82D61t,DJ TikTok,0MyhbGdhPT7wwtkgfQw8xz,277989,2020-06-24,0,0.9159999999999999,0.907,4,-3.4739999999999998,1,0.046,0.0809,0.00975,0.3,0.983,132.977,2BkbsVbjIham1QMptphYhK,2BkbsVbjIham1QMptphYhK,4.63315,TIKTOK PHILIPPINES
66TRqe5topQ4cwlC3qX5Zo,Cream n' Frosting,4wGT7z6uSZfL2KdmUtG8d6,Sabby Sousa,4dux5ty9tphwSnRoD4POxT,216000,2019-12-20,0,0.804,0.303,2,-10.261,1,0.0589,0.175,0.0,0.105,0.32899999999999996,110.031,66TRqe5topQ4cwlC3qX5Zo,66TRqe5topQ4cwlC3qX5Zo,3.6,TIKTOK PHILIPPINES
1Av69kr9JitqPWo7WJLS5q,Can We Kiss Forever?,4qIVPF0s71ZYW3qzhu5GkF,Kina,1B4ZnEKDAstlatD3ySlsBS,187898,2018-08-31,0,0.493,0.13,4,-18.725,1,0.0369,0.898,0.0223,0.0941,0.11900000000000001,109.852,1Av69kr9JitqPWo7WJLS5q,1Av69kr9JitqPWo7WJLS5q,3.1316333333333333,TIKTOK PHILIPPINES
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,7BrlhEO8dHiNmU8A1Ep9RZ,208687,2019-10-17,84,0.46399999999999997,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,3.4781166666666667,TIKTOK PHILIPPINES
